id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm591,Avengers: Infinity War,MOVIE,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",2018,PG-13,150,"['scifi', 'action', 'fantasy']",['US'],,tt4154756,8.4,1012203.0,440.938,8.3
tm215172,Solo: A Star Wars Story,MOVIE,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",2018,PG-13,135,"['scifi', 'action', 'fantasy']",['US'],,tt3778644,6.9,325266.0,44.143,6.6
tm418,Black Panther,MOVIE,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",2018,PG-13,134,"['scifi', 'action']",['US'],,tt1825683,7.3,707778.0,106.502,7.4
tm386,Guardians of the Galaxy Vol. 2,MOVIE,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,2017,PG-13,136,"['scifi', 'comedy', 'action']",['US'],,tt3896198,7.6,649516.0,95.587,7.6
tm227990,Ant-Man and the Wasp,MOVIE,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",2018,PG-13,119,"['scifi', 'action', 'comedy']",['US'],,tt5095030,7.0,378592.0,61.982,7.0
tm399,Incredibles 2,MOVIE,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",2018,PG,118,"['action', 'animation', 'scifi', 'comedy', 'family']",['US'],,tt3606756,7.6,285154.0,119.235,7.5
tm349784,Christopher Robin,MOVIE,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.",2018,PG,104,"['fantasy', 'animation', 'comedy', 'drama', 'family']",['US'],,tt4575576,7.2,76014.0,19.664,7.3
tm230984,Ferdinand,MOVIE,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",2017,PG,115,"['comedy', 'drama', 'family', 'fantasy', 'animation']","['ES', 'US']",,tt3411444,6.7,55723.0,66.464,7.2
tm240623,Mary Poppins Returns,MOVIE,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",2018,PG,131,"['fantasy', 'comedy', 'family', 'animation']",['US'],,tt5028496,6.7,85576.0,32.514,6.5
tm8,Star Wars: The Last Jedi,MOVIE,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",2017,PG-13,152,"['scifi', 'action', 'fantasy']",['US'],,tt2527336,6.9,611383.0,58.198,6.9
tm195553,Beauty and the Beast,MOVIE,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,2017,PG,129,"['fantasy', 'family', 'romance']",['US'],,tt2771200,7.1,300873.0,70.955,7.0
tm240627,Ralph Breaks the Internet,MOVIE,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",2018,PG,113,"['comedy', 'thriller', 'drama', 'animation', 'family', 'fantasy', 'scifi']",['US'],,tt5848272,7.0,151237.0,102.81,7.2
tm266646,A Wrinkle in Time,MOVIE,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",2018,PG,109,"['fantasy', 'scifi', 'family']",['US'],,tt1620680,4.2,44227.0,24.337,5.1
tm327916,Newsies,MOVIE,"The rousing tale of Jack Kelly, a charismatic newsboy and leader of a ragged band of teenaged 'newsies,' who dreams only of a better life far from the hardship of the streets. When publishing titans raise distribution prices at the newsboys' expense, Jack finds a cause to fight for and rallies newsies from across the city to strike and take a stand for what's right.",2017,PG,134,"['drama', 'music']",['US'],,tt6346162,8.4,2878.0,9.409,8.3
tm227992,Cars 3,MOVIE,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",2017,G,102,"['comedy', 'family', 'animation', 'action', 'sport', 'fantasy', 'drama']",['US'],,tt3606752,6.7,93446.0,134.985,6.8
tm348282,Jane,MOVIE,"Drawing from never-before-seen footage that has been tucked away in the National Geographic archives, director Brett Morgen tells the story of Jane Goodall, a woman whose chimpanzee research revolutionized our understanding of the natural world.",2017,PG,90,['documentation'],['US'],,tt7207238,7.8,5041.0,9.203,7.6
tm428953,Life-Size 2,MOVIE,"Grace Manning is in the middle of her quarter-life crisis, realizing she is in over her head as CEO. To make matters worse, her wild-child ways are causing the company’s stock to plummet. With the help of her young next-door neighbor, Grace’s old Eve doll magically awakens to help get Grace back on track and give her the confidence to be the woman and leader Eve knows Grace can be.",2018,,81,"['fantasy', 'comedy']",['US'],,tt3920782,4.6,965.0,10.369,6.0
tm266693,Diary of a Wimpy Kid: The Long Haul,MOVIE,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,2017,PG,91,"['family', 'comedy', 'animation']",['US'],,tt6003368,4.3,8792.0,17.216,5.3
tm406868,Bao,MOVIE,"An aging Chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively, giggly dumpling boy.",2018,G,8,['fantasy'],"['US', 'CA']",,,,,14.975,7.6
tm327380,The Nutcracker and the Four Realms,MOVIE,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",2018,PG,99,"['fantasy', 'family']",['US'],,tt5523010,5.5,32865.0,27.68,6.1
tm422015,Ghost of the Mountains,MOVIE,"Disneynature's international team of filmmakers travel to the mountains of China to find and film the elusive snow leopard on the highest plateau on Earth, while enduring brutal weather and unsettled terrain.",2017,G,78,['documentation'],['US'],,tt7332500,7.0,278.0,2.44,7.3
tm361029,Titanic: 20 Years Later with James Cameron,MOVIE,"For the 20th anniversary of ""Titanic,"" James Cameron reopens the file on the disaster.",2017,PG,47,['documentation'],['US'],,tt7620568,7.1,685.0,5.225,6.5
tm419118,Expedition China,MOVIE,"Expedition China invites you on location in some of the world's most intense, hard-to-reach environments with the filmmakers of Disneynature's big-screen adventure Born in China.",2017,G,78,['documentation'],['US'],,tt8064392,6.7,153.0,2.664,8.0
tm363498,Science Fair,MOVIE,"Filmmakers follow nine high school students from around the globe as they compete at an international science fair. Facing off against 1,700 of the smartest teens from 78 countries, only one will be named Best in Fair.",2018,PG,90,"['documentation', 'action', 'scifi']",['US'],,tt7153434,7.6,584.0,3.793,7.2
tm356966,Z-O-M-B-I-E-S,MOVIE,"Two star-crossed freshmen – a zombie, Zed and a cheerleader, Addison – each outsiders in their unique ways, befriend each other and work together to show their high school and the Seabrook community what they can achieve when they embrace their differences.",2018,G,94,"['fantasy', 'family', 'romance']",['US'],,tt6878820,6.2,4941.0,34.006,7.5
tm373625,Freaky Friday,MOVIE,"When an overworked mother and her teenage daughter magically swap bodies, they have just one day to put things right again before mom’s big wedding.",2018,G,90,"['comedy', 'fantasy']",['US'],,tt7631348,3.8,1390.0,18.135,5.6
tm313323,Step,MOVIE,"The senior year of a girls’ high school step team in inner-city Baltimore is documented, as they try to become the first in their families to attend college. The girls strive to make their dancing a success against the backdrop of social unrest in their troubled city.",2017,PG,83,"['documentation', 'drama']",['US'],,tt8979210,7.0,912.0,4.683,7.7
tm307646,Team Thor: Part 2,MOVIE,"A continuation of the documentary spoof of what Thor and his roommate Darryl were up to during the events of ""Captain America: Civil War"". While Cap and Iron Man duke it out, Thor tries to pay Darryl his rent in Asgardian coins.",2017,PG,5,['fantasy'],['US'],,,,,12.593,7.1
tm310197,Descendants 2,MOVIE,"When the pressure to be royal becomes too much for Mal, she returns to the Isle of the Lost where her archenemy Uma, Ursula's daughter, has taken her spot as self-proclaimed queen.",2017,G,111,"['fantasy', 'action', 'family', 'romance']",['US'],,tt5117876,7.5,339.0,45.656,7.4
tm324105,Olaf's Frozen Adventure,MOVIE,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff.",2017,G,22,"['fantasy', 'comedy']",['US'],,,,,40.74,6.4
tm351023,Breaking2,MOVIE,"After six months of scientifically advanced training, three of the world's most elite distance runners set out to break the two-hour marathon barrier. These pioneers go on a global trek to defy the unthinkable and break the two-hour feat, from testing in wind tunnels and running labs in the United States, to balancing training with their day-to- day lives in eastern Africa, to the final heart-pounding race in Italy.",2017,PG,55,"['documentation', 'reality']",['US'],,tt7816784,7.3,387.0,1.716,7.9
tm373448,Team Darryl,MOVIE,"Fresh off being unseated as the ruler of Sakaar, the Grandmaster makes his way to Earth to start a new life. It's been over a year since Thor left Australia and Darryl has been struggling to pay his rent. Now Darryl needs a new roommate to help make the monthly payments. Unfortunately for Darryl, the Grandmaster was the only one who answered Darryl's ""Roommate Needed"" ad and with no viable options, the Grandmaster moves in.",2018,PG,6,['comedy'],['US'],,,,,6.474,6.4
tm430584,Marvel Rising: Secret Warriors,MOVIE,"When a threat no one could have expected bears down on the Marvel Universe, this ragtag, untrained band of teens have no choice but to rise together and prove to the world that sometimes the difference between a 'hero' and 'misfit' is just in the name.",2018,,80,"['animation', 'action', 'scifi', 'fantasy', 'comedy']",['US'],,tt7728344,5.3,1263.0,13.129,7.0
tm444951,MARS: Inside SpaceX,MOVIE,"The inside story of SpaceX's plan to get humanity to Mars, providing an unprecedented glimpse into one of the world's most revolutionary companies. A behind-the-scenes journey with Elon Musk and his engineers as they persevere amidst both disheartening setbacks and huge triumphs to advance the space industry faster than we ever thought possible.",2018,PG,46,['documentation'],['US'],,tt9269852,7.4,818.0,4.676,7.7
tm308160,Gender Revolution: A Journey with Katie Couric,MOVIE,"Katie Couric travels across the U.S. to talk with scientists, psychologists, activists, authors and families about the complex issue of gender.",2017,PG,90,['documentation'],['US'],,tt6844312,5.8,366.0,4.169,6.5
tm425336,Drain Alcatraz,MOVIE,"Drain Alcatraz uses cutting edge visual effects to 'drain' the waters around the notorious island of Alcatraz. With the waters drained away the secrets of Alcatraz are revealed, including exactly why the island's infamous prison was so inescapable.",2017,,45,['documentation'],['US'],,tt7823038,6.0,190.0,3.419,6.4
tm435514,Under the Sea: A Descendants Story,MOVIE,Mal emerges from the shadows of a mystical forest onto a dark coastline where she crosses paths with Dizzy.,2018,,10,['fantasy'],['US'],,tt8884364,5.3,370.0,21.779,7.7
tm305230,Tangled: Before Ever After,MOVIE,"Rapunzel grapples with the responsibilities of being a princess and the overprotective ways of her father. While she wholeheartedly loves Eugene, Rapunzel does not share his immediate desire to get married and settle down within the castle walls. Determined to live life on her own terms, she and her tough-as-nails Lady-in-Waiting Cassandra embark on a secret adventure where they encounter mystical rocks that magically cause Rapunzel's long blonde hair to grow back. Impossible to break and difficult to hide, Rapunzel must learn to embrace her hair and all that it represents.",2017,G,55,"['comedy', 'fantasy', 'action', 'family', 'animation']",['US'],,tt6874966,6.6,2597.0,25.412,6.8
tm406066,Howard,MOVIE,"Though legendary lyricist Howard Ashman died far too young, his impact on Broadway, movies, and the culture at large were incalculable. Told entirely through rare archival footage and interviews with Ashman’s family, friends, associates, and longtime partner Bill Lauch, Howard is an intimate tribute to a once-in-a-generation talent and a rousing celebration of musical storytelling itself.",2018,,93,"['documentation', 'music']",['US'],,tt7682430,7.6,1091.0,5.711,6.9
tm320517,Atlantis Rising,MOVIE,James Cameron and Simcha Jacobovici go on an adventure to find the lost city of Atlantis by using Greek philosopher Plato as a virtual treasure map.,2017,,93,"['thriller', 'documentation', 'action']",['CA'],,tt6467274,6.5,515.0,5.288,5.9
tm286174,Lou,MOVIE,A Pixar short about a lost-and-found box and the unseen monster within.,2017,G,7,"['fantasy', 'animation']",['US'],,,,,6.881,7.6
tm1064162,Stuntman,MOVIE,"This documentary follows legendary stuntman Eddie Braun as he attempts one of the most dangerous stunts in history. Contemplating retirement and having survived over three decades of hellacious car crashes, explosions, high falls, and death-defying leaps, Eddie decides to complete what his childhood hero never finished -- the infamous Snake River Canyon rocket jump -- an audacious televised event that almost killed the man that inspired Eddie to become a stuntman, Evel Knievel.",2018,PG-13,87,['documentation'],['US'],,tt6539830,6.7,354.0,1.786,6.5
tm411403,Into the Okavango,MOVIE,"A passionate conservation biologist brings together a river bushman fearful of losing his past and a young scientist uncertain of her future on an epic, four-month expedition across three countries, through unexplored and dangerous landscapes, in order to save the Okavango Delta, one of our planet's last pristine wildernesses.",2018,PG,94,['documentation'],['US'],,tt7573844,7.6,425.0,10.362,7.2
tm417805,Secrets Of Christ's Tomb,MOVIE,"We follow leading experts on a quest to unlock the mysteries surrounding the tomb of Christ, using the latest scientific techniques to restore the Aedicula housing the tomb.",2017,,46,"['documentation', 'history']",[],,tt7848136,6.3,153.0,1.86,8.3
tm448006,Mission to the Sun,MOVIE,"A look at NASA's Parker Solar Probe, which launched its mission to explore the sun in August 2018.",2018,PG,44,['documentation'],['US'],,tt9165688,6.6,181.0,2.951,6.6
tm1018769,Disney Illuminations Firework Show Disneyland Paris,MOVIE,"For this magical pre-recorded viewing of the Disneyland® Paris classic, “Disney Illuminations"" you’re front and center for the amazing special effects and fireworks at Sleeping Beauty Castle. Prepare to hold your breath and “ahhhh” as the show recreates iconic Disney moments in ways you never thought possible!",2017,,19,['music'],['FR'],,,,,1.268,
tm462384,Drain The Sunken Pirate City,MOVIE,"Explore the ruins of Port Royal, once a flourishing pirate city, known for extravagance, women and liquor. The city which went by the sobriquet ""wickedest city on earth"", lies in shambles deep below the waters of Jamaica's Kingston Harbor after a devastating tsunami struck it on June 7, 1692",2017,,47,"['history', 'documentation']",['GB'],,tt7964284,6.3,106.0,0.914,6.0
tm476866,Paris to Pittsburgh,MOVIE,"As the weather grows more deadly and destructive, Americans are demanding solutions to climate change — and they aren’t waiting on Washington to act.",2018,,77,['documentation'],['US'],,tt9236264,6.5,141.0,4.482,6.4
tm420056,700 Sharks,MOVIE,"Imagine diving into the ocean only to discover that you are surrounded by one of the largest shark frenzies on the planet. Well, that is exactly what these researchers did in the name of science. In Polynesia, the largest school of sharks — about 700 — patrols the waters en masse. Follow an international team of scientists as they study these magnificent creatures at night, when they are most aggressive, to discover their mysterious hunting strategies and social behaviours. The result: incredible new behaviours never seen before, or caught on camera.",2018,,92,['documentation'],['FR'],,tt10902050,6.9,101.0,2.752,6.8
tm975587,The Scariest Story Ever: A Mickey Mouse Halloween Spooktacular,MOVIE,"Mickey is challenged by his nephews to tell a scary story on Halloween night, but his stories are mostly fun and silly, until he is finally pushed to tell a truly terrifying tale.",2017,PG,22,['horror'],[],,,,,3.315,7.3
tm432143,Auntie Edna,MOVIE,"Taking place during the events of Incredibles 2, Edna Mode babysits Jack-Jack.",2018,,5,['scifi'],['US'],,,,,11.976,7.1
tm285590,Sea of Hope: America's Underwater Treasures,MOVIE,"Follow ocean legend Sylvia Earle, renowned underwater National Geographic photographer Brian Skerry, writer Max Kennedy and their crew of teenage aquanauts on a year-long quest to deploy science and photography to inspire President Obama to establish new Blue Parks to protect essential habitats across an unseen American Wilderness.",2017,,47,['documentation'],['US'],,tt7829926,7.8,44.0,3.575,6.4
tm431848,Giants of the Deep Blue,MOVIE,"Pre-historic giants roam the world's oceans. Go beneath the surface of the sea for an extraordinary look & listen at these majestic creatures, as we explore their social behavior & hunting strategies.",2017,PG,47,['documentation'],[],,,,,2.681,6.7
tm833132,Planet of the Birds,MOVIE,"From the North Pole to remote islands, birds can live almost anywhere. How do these resilient animals thrive in such different environments? They have become hardy and versatile through their bodies, feathers, movements, and songs. In this global birding tour, we learn about these nomads of the sky.",2018,,44,['documentation'],['US'],,,,,1.641,5.5
tm833136,The Flood,MOVIE,"Surrounded by the unforgiving Kalahari Desert, the Okavango Delta is a lush, vibrant oasis that pulses with life each year as the great flood rejuvenates the land with the return of water. Witness how incredible animals – like leopards, elephants, lions, hippos and more – adapt to this unpredictable and changing landscape. When the lands are flooded, the Okavango Delta is both a sanctuary and a trap, giving and taking life in equal measure. Then, like a living, breathing ecosystem, the waters soon recede and life becomes about one thing – survival. The fate of the tens of thousands of animals that live in this place of spectacular natural drama is at stake.",2018,PG,88,['documentation'],['US'],,tt9154632,7.6,173.0,3.246,6.0
tm505107,Man Among Cheetahs,MOVIE,Wildlife filmmaker Bob Poole follows a mother cheetah named Naborr who is determined to keep her two cubs alive.,2017,PG,44,['documentation'],['US'],,tt7974952,6.8,61.0,2.586,7.0
tm363833,Decorating Disney: Holiday Magic,MOVIE,"Academy Award-Winning Actress and ""The View"" Co-Host Whoopi Goldberg Reveals Disney Holiday Secrets in Freeform's ""Decorating Disney: Holiday Magic"".",2017,PG,58,"['documentation', 'music', 'reality']",['US'],,tt7775248,6.7,125.0,3.158,7.6
tm987733,Big Sharks Rule,MOVIE,"It’s an ocean of giants. South Africa has a dramatic, rocky coast that’s raked by churning currents. Warm, cold, rich and murky water collide to create ""shark central"", with enough food to sustain the biggest. Giant sharks like great whites, tiger sharks, bull sharks, ragged tooth sharks, and whale sharks all reign supreme in these waters.",2018,PG,44,['documentation'],['US'],,,,,1.217,
tm983642,Wild Uganda,MOVIE,"Uganda is still what travellers consider an ‘insider tip’. Off the tourist map, a place still in the shadows of its past. Visitors, including scientists and conservationists, had a difficult time in the civil war-stricken country. Poaching had endangered many of Uganda’s most iconic animals including Mountain gorillas, cave elephants, the chimpanzees and even the tree-dwelling lions. But now the national parks have been restored and Uganda’s wildlife is once again thriving. This is a celebration of their survival.",2018,PG,45,['documentation'],[],,,,,0.93,
tm362746,Disney’s Fairy Tale Weddings: Holiday Magic,MOVIE,"In the festive special edition hosted by “So You Think You Can Dance” all-star couple tWitch and Allison, the audience will go behind-the-scenes of some of the most spectacular weddings and engagements at Disney destinations around the globe during the holiday season. From a Frozen-inspired, winter wonderland wedding fit for royalty at Walt Disney World Resort in Florida celebrating Dominique and Joseph, to an intimate exchange of vows between Greg and Melanie at Disneyland Resort in California, viewers will be guests to the most talked about nuptials of the year.",2017,PG,58,"['drama', 'documentation']",['US'],,,,,0.6,
tm939308,Oil Spill of The Century,MOVIE,"In 1978, the Amoco Cadiz, a supertanker loaded with 220,000 tons of petrol, ran aground in Brittany, France. The accident caused the biggest oil spill France has ever known and is still today known as one of the 20th century’s biggest ecological catastrophes. Forty years later, Loïck Peyron tries to understand how nature recovered from the disaster and what lessons were learned from it.",2018,PG-13,44,['documentation'],['FR'],,,,,0.943,6.3
tm833135,Tree Climbing Lions,MOVIE,"In the heart of Uganda, there are lion prides that spend much of their lives in the trees – a rare and mysterious behavior seen in few other places in Africa – and little is known about why they do it. Big cat biologist Alexander Braczkowski sets out to study these lions, and his journey takes an unexpected, emotional turn.",2018,PG,44,['documentation'],['US'],,,,,1.889,7.0
tm326895,Earth Live,MOVIE,"Witness the earth’s greatest wildlife, shot by the world’s greatest wildlife cinematographers, in a spectacular 2-hour special originally broadcast on National Geographic, Sunday July 9th, 2017. Hosted by award-winning actress Jane Lynch and award-winning television personality Phil Keoghan, Earth Live gives viewers access to key locations across six continents — from South America to Asia and everywhere in between — as world-renowned cinematographers use cutting-edge technology to showcase a number of wildlife firsts. And, for the first time, viewers will watch live wildlife lit only by the moon, in full color, via new low-light camera technology.",2017,PG,120,['documentation'],['US'],,tt7008868,5.2,65.0,2.048,4.3
tm439596,Hamilton,MOVIE,"Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",2020,PG-13,160,"['drama', 'history', 'music']",['US'],,tt8503618,8.4,83182.0,16.389,8.4
tm1855,Avengers: Endgame,MOVIE,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",2019,PG-13,181,"['scifi', 'fantasy', 'action', 'drama']",['US'],,tt4154796,8.4,1016115.0,231.492,8.3
tm244126,Dark Phoenix,MOVIE,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",2019,PG-13,113,"['action', 'scifi']",['US'],,tt6565702,5.7,176987.0,66.829,6.0
tm375501,Soul,MOVIE,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",2020,PG,102,"['fantasy', 'family', 'music', 'scifi', 'animation', 'comedy', 'drama']",['US'],,tt2948372,8.0,308797.0,191.733,8.2
tm9,Star Wars: The Rise of Skywalker,MOVIE,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",2019,PG-13,142,"['scifi', 'drama', 'fantasy', 'action', 'european']",['US'],,tt2527338,6.5,429294.0,55.43,6.4
tm570,Captain Marvel,MOVIE,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",2019,PG-13,124,"['scifi', 'action']",['US'],,tt4154664,6.8,521093.0,103.33,6.9
tm309655,The Lion King,MOVIE,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",2019,PG,118,"['drama', 'comedy', 'animation', 'family']",['US'],,tt6105098,6.8,237523.0,96.613,7.1
tm375500,Onward,MOVIE,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",2020,PG,103,"['fantasy', 'animation', 'comedy', 'drama', 'family']",['US'],,tt7146812,7.4,141297.0,53.402,7.8
tm423725,Maleficent: Mistress of Evil,MOVIE,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",2019,PG,119,"['fantasy', 'family']",['US'],,tt4777008,6.6,99344.0,106.832,7.3
tm11948,Toy Story 4,MOVIE,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",2019,G,100,"['fantasy', 'documentation', 'comedy', 'family', 'animation']",['US'],,tt1979376,7.7,233342.0,122.174,7.6
tm318224,Aladdin,MOVIE,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,2019,PG,128,"['fantasy', 'action', 'comedy', 'family', 'romance', 'drama']",['US'],,tt6139732,6.9,257251.0,78.52,7.1
tm319189,The Kid Who Would Be King,MOVIE,"Old-school magic meets the modern world when young Alex stumbles upon the mythical sword Excalibur. He soon unites his friends and enemies, and they become knights who join forces with the legendary wizard Merlin. Together, they must save mankind from the wicked enchantress Morgana and her army of supernatural warriors.",2019,PG,120,"['fantasy', 'action', 'family']",['GB'],,tt6811018,6.1,16454.0,15.742,6.1
tm892844,Long Gone Summer,MOVIE,"An examination of the 1998 MLB season and the home run race between Mark McGwire and Sammy Sosa. The two sluggers' race to hit the most home runs, later overshadowed by the steroid scandal, left a permanent mark on baseball history.",2020,,120,['documentation'],['US'],,,,,2.965,6.2
tm266656,Mulan,MOVIE,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",2020,PG-13,115,"['fantasy', 'drama', 'action', 'family']","['US', 'CN']",,tt4566758,5.7,141848.0,144.238,7.0
tm841282,Togo,MOVIE,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",2019,PG,113,"['action', 'family', 'european', 'history', 'drama']",['US'],,tt5116302,7.9,47061.0,46.81,8.2
tm473071,The One and Only Ivan,MOVIE,"A gorilla named Ivan who’s living in a suburban shopping mall tries to piece together his past, with the help of other animals, as they hatch a plan to escape from captivity.",2020,PG,93,"['comedy', 'drama', 'animation', 'family', 'fantasy']",['US'],,tt3661394,6.5,11920.0,18.537,7.5
tm207119,Dumbo,MOVIE,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",2019,PG,112,"['fantasy', 'family']","['GB', 'US']",,tt3861390,6.3,73010.0,42.612,6.7
tm244184,Frozen II,MOVIE,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",2019,PG,103,"['comedy', 'fantasy', 'family', 'animation', 'action']",['US'],,tt4520988,6.8,164701.0,135.433,7.3
tm1115985,Buried Secrets of Cordoba,MOVIE,Beneath Cordoba's modern streets lie traces of the city's long-forgotten history. Explorer Fabio Amador joins archaeologists as they use advanced technology to unearth the city's buried mysteries.,2019,,44,"['history', 'documentation']","['GB', 'US']",,,,,1.358,
tm319217,Noelle,MOVIE,"Kris Kringle's daughter, Noelle, sets off on a mission to find and bring back her brother, after he gets cold feet when it's his turn to take over as Santa.",2020,G,100,"['fantasy', 'comedy', 'romance', 'family']",['US'],,tt6418472,6.3,21008.0,11.066,6.7
tm350097,Artemis Fowl,MOVIE,Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.,2020,PG,94,"['fantasy', 'scifi', 'family']",['US'],,tt3089630,4.2,26966.0,32.347,5.6
tm937152,Burrow,MOVIE,"A young rabbit embarks on a journey to dig the burrow of her dreams, despite not having a clue what she's doing.",2020,G,6,['animation'],['US'],,tt13167288,,,8.689,7.5
